RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,RentPriceAverage
6137,1196,New Albany,city,IN,IN,"Louisville/Jefferson County, KY-IN",Floyd County,1163.6000000000001
49352,1197,Dunwoody,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1672.5903993855607
52905,1198,Lawrence,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Marion County,1676.892857142857
20044,1199,Poway,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3597.34127
40420,1200,Post Falls,city,ID,ID,"Coeur d'Alene, ID",Kootenai County,1804.361111111111
192040,1201,Sierra Vista,city,AZ,AZ,"Sierra Vista-Douglas, AZ",Cochise County,1446.2896825396826
12762,1202,Minnetonka,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1854.9308901884342
17229,1203,Burien,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,1818.6731837606837
30788,1204,Cathedral City,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2916.746031746032
46588,1205,Montgomery,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1948.137254901961
13678,1206,Salina,city,KS,KS,"Salina, KS",Saline County,1063.888888888889
6892,1207,Saint Louis Park,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1796.5610638549235
50967,1208,Benton,city,AR,AR,"Little Rock-North Little Rock-Conway, AR",Saline County,1473.7539682539682
31724,1209,Georgetown,city,KY,KY,"Lexington-Fayette, KY",Scott County,1504.4642857142856
49000,1210,East Stroudsburg,city,PA,PA,"East Stroudsburg, PA",Monroe County,1978.5555555555557
32992,1212,Mount Vernon,city,WA,WA,"Mount Vernon-Anacortes, WA",Skagit County,1799.1666666666667
4180,1213,Columbus,city,MS,MS,"Columbus, MS",Lowndes County,1362.6666666666667
10774,1214,Cerritos,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3481.352380952381
31299,1215,Eagle Pass,city,TX,TX,"Eagle Pass, TX",Maverick County,1621.2666666666667
39087,1216,Hutchinson,city,KS,KS,"Hutchinson, KS",Reno County,745.9629629629629
20022,1217,Port Richey,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1790.965886939571
10834,1218,Claremore,city,OK,OK,"Tulsa, OK",Rogers County,1538.8888888888887
54492,1219,Southaven,city,MS,MS,"Memphis, TN-MS-AR",DeSoto County,1601.7348927875244
47830,1220,Starkville,city,MS,MS,"Starkville, MS",Oktibbeha County,1468.409401709402
33953,1221,Shakopee,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,1790.3154623154624
26713,1222,Redford,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1528.4074074074076
45429,1223,Gig Harbor,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,2640.4880952380954
13370,1224,Portage,city,MI,MI,"Kalamazoo-Portage, MI",Kalamazoo County,1857.5277777777776
15471,1225,East Brunswick,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2630.9253968253975
12157,1226,Kaneohe,city,HI,HI,"Urban Honolulu, HI",Honolulu County,3466.4583333333335
12413,1227,Liverpool,city,NY,NY,"Syracuse, NY",Onondaga County,2334
37799,1228,Cedar Hill,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1842.2214285714283
5465,1229,La Mirada,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2584.3888888888887
41130,1230,Sun City,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1787.563492063492
24215,1231,Coral Gables,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,3486.805555555555
16946,1232,Bedford,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1556.5981481481479
6102,1234,Murray,city,UT,UT,"Salt Lake City, UT",Salt Lake County,1438.225396825397
46291,1235,Logan,city,UT,UT,"Logan, UT-ID",Cache County,1373.5714285714287
16216,1236,West Orange,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,2681.027777777778
44633,1237,Cleburne,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Johnson County,1404.6309523809523
54001,1238,Prattville,city,AL,AL,"Montgomery, AL",Autauga County,1921.6537037037035
398406,1239,Monroe Township,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,3007.8333333333335
37279,1240,Barnstable,city,MA,MA,"Barnstable Town, MA",Barnstable County,2849.5
51701,1241,Desert Hot Springs,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2151.857142857143
4625,1242,Everett,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2840.193121693121
3701,1243,Bloomfield Hills,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,3090.277777777778
51743,1244,Downingtown,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2276.4880952380954
28533,1245,Hoffman Estates,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1813.611111111111
7794,1247,Wauwatosa,city,WI,WI,"Milwaukee-Waukesha, WI",Milwaukee County,1655.9272727272728
12592,1248,Martinez,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2550.8299663299663
11685,1249,Grass Valley,city,CA,CA,"Truckee-Grass Valley, CA",Nevada County,2108.3333333333335
48346,1250,Wasilla,city,AK,AK,"Anchorage, AK",Matanuska Susitna Borough,1784.7420634920634
24061,1251,Chester,city,VA,VA,"Richmond, VA",Chesterfield County,1686.628205128205
48343,1252,Washington,city,PA,PA,"Pittsburgh, PA",Washington County,955.8333333333334
12725,1253,Milford,city,CT,CT,"New Haven-Milford, CT",New Haven County,2581.652777777778
33308,1254,Palmetto,city,FL,FL,"North Port-Sarasota-Bradenton, FL",Manatee County,2629.089947089947
49611,1255,Newark,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,3247.555555555556
33639,1256,Rexburg,city,ID,ID,"Rexburg, ID",Madison County,1033.0833333333333
45612,1257,Haines City,city,FL,FL,"Lakeland-Winter Haven, FL",Polk County,2061.2063492063494
7208,1258,Spring Hill,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County,2313.551587301587
14527,1259,Weslaco,city,TX,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,1003.8492063492064
20245,1260,Roseville,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1315.2063492063492
395625,1261,Clarkston,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1932.888888888889
833822,1262,Doylestown,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,2581.3611111111113
47966,1263,Texas City,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1490.0396825396826
4568,1264,Elmhurst,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2417.952136752137
46523,1265,Middletown,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Middlesex County,1910.6765873015872
852234,1266,Antelope,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,2467.230769230769
40256,1267,Parkersburg,city,WV,WV,"Parkersburg-Vienna, WV",Wood County,1036.25
10315,1268,Beavercreek,city,OH,OH,"Dayton-Kettering, OH",Greene County,1742.5833333333333
21995,1269,Lakewood,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,1386.2986631016045
46389,1270,Mandeville,city,LA,LA,"New Orleans-Metairie, LA",Saint Tammany Parish,1596.1824074074075
34885,1271,Winter Springs,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County,1911.088319088319
52991,1272,Lititz,city,PA,PA,"Lancaster, PA",Lancaster County,1466.111111111111
37918,1273,Cleveland,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Liberty County,1651.4166666666667
38170,1274,Del Rio,city,TX,TX,"Del Rio, TX",Val Verde County,1800
13386,1276,Prairieville,city,LA,LA,"Baton Rouge, LA",Ascension Parish,2056.4444444444443
7645,1277,Urbana,city,IL,IL,"Champaign-Urbana, IL",Champaign County,1227.5833333333333
33716,1278,Rockwall,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Rockwall County,2050.016754850088
5504,1279,Lake Oswego,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,2140.5444444444443
6251,1280,Northville,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1596.4425925925927
45191,1281,Eureka,city,CA,CA,"Eureka-Arcata, CA",Humboldt County,1396.388888888889
23553,1282,Austell,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1944.2016339869278
13149,1283,Oxford,city,MS,MS,"Oxford, MS",Lafayette County,2209.993055555555
41533,1283,Wahiawa,city,HI,HI,"Urban Honolulu, HI",Honolulu County,2196.111111111111
4488,1285,East Providence,city,RI,RI,"Providence-Warwick, RI-MA",Providence County,1847.0952380952378
272603,1288,La Porte,city,IN,IN,"Michigan City-La Porte, IN",La Porte County,1087
47210,1289,Potomac,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,3889.9166666666665
39176,1290,Jonesboro,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,1749.594373219373
16750,1291,Alvin,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,1721.6666666666667
51952,1292,Evesham Township,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,2298.816919191919
46965,1293,Palm Springs,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2475.375707384403
34266,1294,Thibodaux,city,LA,LA,"Houma-Thibodaux, LA",Lafourche Parish,1384.2031746031746
46316,1295,Los Banos,city,CA,CA,"Merced, CA",Merced County,2375.555555555556
829287,1296,Watertown,city,NY,NY,"Watertown-Fort Drum, NY",Jefferson County,1259.0833333333333
34849,1297,Williamsport,city,PA,PA,"Williamsport, PA",Lycoming County,1046.5873015873015
50800,1299,Auburn,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Placer County,2171.2380952380954
30583,1300,Brentwood,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,2887.25
13560,1301,Rockledge,city,FL,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2061.871794871795
5335,1302,Jeffersonville,city,IN,IN,"Louisville/Jefferson County, KY-IN",Clark County,1413.138888888889
32048,1303,Hinesville,city,GA,GA,"Hinesville, GA",Liberty County,1603.4594859163826
4557,1304,Elkton,city,MD,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,1901.5555555555557
53420,1305,Morristown,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2982.319047619048
55287,1306,Yorktown,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",York County,2230.527777777778
43936,1307,Arlington,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2701.6495726495727
51386,1308,Chesterfield,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1673.7336182336182
38835,1309,Hackensack,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2603.5654411764704
23542,1310,Attleboro,city,MA,MA,"Providence-Warwick, RI-MA",Bristol County,2042.5833333333333
33117,1311,Nicholasville,city,KY,KY,"Lexington-Fayette, KY",Jessamine County,1374.2380952380952
13181,1312,Papillion,city,NE,NE,"Omaha-Council Bluffs, NE-IA",Sarpy County,1552.4285714285716
41098,1313,Strongsville,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,1685
41535,1314,Waianae,city,HI,HI,"Urban Honolulu, HI",Honolulu County,2283.3333333333335
21991,1316,Lakeside,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2850.527777777778
20165,1317,Richmond,city,IN,IN,"Richmond, IN",Wayne County,775.8333333333334
56619,1318,Winder,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,2018.3657407407409
32390,1319,Lake Mary,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County,2034.3930626296924
45221,1320,Fairfield,city,OH,OH,"Cincinnati, OH-KY-IN",Butler County,1305.6111111111113
19458,1321,Moorhead,city,MN,MN,"Fargo, ND-MN",Clay County,1557.2857142857144
10772,1322,Ceres,city,CA,CA,"Modesto, CA",Stanislaus County,2125
26052,1323,Muskogee,city,OK,OK,"Muskogee, OK",Muskogee County,988.8888888888888
44738,1324,Converse,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,1713.490970784449
24117,1325,Cleveland Heights,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,1569.1779185520363
5138,1326,Herriman,city,UT,UT,"Salt Lake City, UT",Salt Lake County,1896.9049019607844
42728,1327,Peachtree Corners,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1534.0417884990254
18942,1328,Lancaster,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,2020.8037037037038
19655,1329,North Augusta,city,SC,SC,"Augusta-Richmond County, GA-SC",Edgefield County,1467.876984126984
37662,1330,Burlington,city,VT,VT,"Burlington-South Burlington, VT",Chittenden County,2037.9349909349912
24624,1332,Euclid,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,1295.4629629629628
37370,1333,Belton,city,TX,TX,"Killeen-Temple, TX",Bell County,1738.0952380952378
24063,1334,Chesterfield,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1404.1666666666665
17931,1335,El Dorado Hills,city,CA,CA,"Sacramento-Roseville-Folsom, CA",El Dorado County,2872.830036630037
39512,1336,Los Lunas,city,NM,NM,"Albuquerque, NM",Valencia County,1906.1666666666667
50327,1337,Brunswick,city,OH,OH,"Cleveland-Elyria, OH",Medina County,1829.75
37174,1338,Arlington,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2216.1759259259256
6391,1339,Panama City Beach,city,FL,FL,"Panama City, FL",Bay County,1631.1885077249426
19944,1340,Pine Bluff,city,AR,AR,"Pine Bluff, AR",Jefferson County,1199
19355,1341,Middletown,city,DE,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,2598.8888888888887
10552,1342,Bridgewater Township,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,2725
23785,1344,Bountiful,city,UT,UT,"Ogden-Clearfield, UT",Davis County,1862.361111111111
13277,1345,Phoenixville,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2013.4848484848487
43490,1348,Lindenhurst,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2450
52382,1349,Haltom City,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1475.2777777777776
4232,1350,Covington,city,KY,KY,"Cincinnati, OH-KY-IN",Kenton County,1501.751984126984
55433,1351,Dekalb,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,1129.4949494949497
20789,1352,Thomasville,city,NC,NC,"Winston-Salem, NC",Davidson County,1488.222222222222
15554,1353,Rancho Santa Margarita,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2857.4027777777774
13218,1354,Patchogue,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2887.633333333333
39760,1355,Merritt Island,city,FL,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,1967.420634920635
22827,1356,Rowland Heights,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3022.0508658008657
21446,1357,Coraopolis,city,PA,PA,"Pittsburgh, PA",Allegheny County,1465.398148148148
32912,1358,Moline,city,IL,IL,"Davenport-Moline-Rock Island, IA-IL",Rock Island County,1169.2063492063492
19725,1359,Oakland Park,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2149.6460317460314
41001,1360,Spanish Fork,city,UT,UT,"Provo-Orem, UT",Utah County,1942.6666666666667
27836,1361,Wenatchee,city,WA,WA,"Wenatchee, WA",Chelan County,1778.1666666666667
26215,1362,Northport,city,AL,AL,"Tuscaloosa, AL",Tuscaloosa County,1264.1666666666667
26779,1363,Riverton,city,UT,UT,"Salt Lake City, UT",Salt Lake County,2229.2678571428573
397859,1364,Mt Laurel Township,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,2140.4166666666665
46642,1365,Mount Pleasant,city,MI,MI,"Mount Pleasant, MI",Isabella County,1082.7777777777778
39885,1366,Moses Lake,city,WA,WA,"Moses Lake, WA",Grant County,1606.4896019013668
41669,1367,Westbury,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,3303.4166666666665
40207,1368,Owasso,city,OK,OK,"Tulsa, OK",Tulsa County,1523.9746031746033
22517,1370,Ocoee,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,2264.7317460317463
31501,1371,Fairburn,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2224.4491452991456
838866,1372,Hamburg,city,NY,NY,"Buffalo-Cheektowaga, NY",Erie County,1399.1666666666667
27747,1373,Wallingford,city,CT,CT,"New Haven-Milford, CT",New Haven County,1852.2222222222224
17231,1374,Burke,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2942.944444444445
31546,1375,Fenton,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1727.7777777777776
36029,1376,Ringgold,city,GA,GA,"Chattanooga, TN-GA",Catoosa County,1918.3333333333333
30953,1378,Clovis,city,NM,NM,"Clovis, NM",Curry County,1150.638888888889
4650,1379,Fair Oaks,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,2109.8055555555557
19967,1380,Pittsfield,city,MA,MA,"Pittsfield, MA",Berkshire County,1578.3333333333333
10625,1381,Burleson,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Johnson County,1947.7962962962963
36428,1382,Tolleson,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2115.6480186480185
46907,1383,Orangeburg,city,SC,SC,"Orangeburg, SC",Orangeburg County,1022.5
42608,1384,Raeford,city,NC,NC,"Fayetteville, NC",Hoke County,1669.7261904761906
48310,1385,Walla Walla,city,WA,WA,"Walla Walla, WA",Walla Walla County,1707.5
22021,1386,Fairport,city,NY,NY,"Rochester, NY",Monroe County,1525.0833333333333
37995,1387,Concord,city,NH,NH,"Concord, NH",Merrimack County,1960
48531,1388,Windsor Mill,city,MD,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,1518.4599616858238
26336,1389,Oswego,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,2244.3777777777777
25096,1390,Hephzibah,city,GA,GA,"Augusta-Richmond County, GA-SC",Richmond County,1463.0555555555557
53694,1391,Okeechobee,city,FL,FL,"Okeechobee, FL",Okeechobee County,1700
5751,1393,Madison,city,MS,MS,"Jackson, MS",Madison County,2432.0833333333335
16087,1393,Xenia,city,OH,OH,"Dayton-Kettering, OH",Greene County,1262.7777777777776
47021,1395,Paso Robles,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,2909.1666666666665
36718,1396,Linden,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,2433.035714285714
13650,1397,Saint Charles,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,1994.32684
17654,1398,Cumberland,city,MD,MD,"Cumberland, MD-WV",Allegany County,1032.5
21386,1400,Wooster,city,OH,OH,"Wooster, OH",Wayne County,1365.8333333333333
37601,1401,Brookfield,city,WI,WI,"Milwaukee-Waukesha, WI",Waukesha County,2616.666666666667
26188,1403,North Lauderdale,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2305.3310023310023
26329,1404,Oro Valley,city,AZ,AZ,"Tucson, AZ",Pima County,1826.0491452991455
9255,1406,San Pablo,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2470.1190476190477
23848,1407,Brooksville,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,1785.8095238095239
397310,1409,Cutler Bay,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2604.5925925925926
43575,1410,Woonsocket,city,RI,RI,"Providence-Warwick, RI-MA",Providence County,1543.5119047619046
25206,1411,Hudson,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,2065.9920634920636
23942,1412,Cape Girardeau,city,MO,MO,"Cape Girardeau, MO-IL",Cape Girardeau County,1036.8383838383838
39405,1414,Leominster,city,MA,MA,"Worcester, MA-CT",Worcester County,1758.888888888889
5398,1415,Kent,city,OH,OH,"Akron, OH",Portage County,1603.7619047619046
18320,1416,Gonzales,city,LA,LA,"Baton Rouge, LA",Ascension Parish,1530.0454545454545
8201,1417,Avon,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Hendricks County,1878.4126984126985
10301,1419,Bear,city,DE,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,2039.8214285714287
33949,1419,Sewell,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester County,2300
28510,1421,Hillsborough Township,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,2616.25
32923,1422,Monrovia,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3028.3425925925926
46780,1423,North Brunswick,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2780
12798,1424,Monroe,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Walton County,1997.3944444444444
